case,r,t,u,r0,u0,D,sc,p
0,4.050000e-01,2.100000e+01,2.142152e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.000000e-01,9.000000e+00,7.317811e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.500000e-01,3.000000e+01,9.999973e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.500000e-02,2.100000e+01,6.811547e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.000000e-01,1.500000e+01,3.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.850000e-01,2.700000e+01,1.850000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.950000e-01,1.200000e+01,1.950000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.050000e-01,2.100000e+01,2.050000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.450000e-01,3.000000e+00,1.109026e-22,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,1.000000e-02,1.200000e+01,8.765685e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.300000e-01,1.200000e+01,8.915589e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.750000e-01,2.700000e+01,9.957392e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.100000e-01,2.400000e+01,7.084982e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,5.500000e-02,3.000000e+01,5.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,0.000000e+00,2.400000e+01,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.500000e-02,9.000000e+00,1.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.500000e-02,1.200000e+01,9.960976e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,0.000000e+00,9.000000e+00,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.000000e-02,1.800000e+01,1.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.200000e-01,2.100000e+01,9.842644e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.900000e-01,1.800000e+01,2.432847e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.300000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.400000e-01,2.400000e+01,9.997296e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.000000e-02,9.000000e+00,3.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,5.500000e-02,3.000000e+01,9.999992e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,8.000000e-02,1.800000e+01,8.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.600000e-01,2.700000e+01,7.151767e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.500000e-01,2.400000e+01,3.505891e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.400000e-01,3.000000e+01,9.999904e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,7.000000e-02,1.200000e+01,9.699029e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,7.500000e-02,3.000000e+00,3.783008e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.600000e-01,2.400000e+01,9.920419e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,5.000000e-03,9.000000e+00,9.285397e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,9.000000e-02,2.100000e+01,9.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.100000e-01,9.000000e+00,1.652727e-10,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.500000e-02,2.700000e+01,7.170823e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.250000e-01,2.100000e+01,9.994611e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.000000e-02,1.500000e+01,9.981781e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,6.500000e-02,2.400000e+01,9.999936e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,6.500000e-02,2.400000e+01,4.753803e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.900000e-01,9.000000e+00,1.776574e-15,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.050000e-01,6.000000e+00,2.925960e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.500000e-01,1.500000e+01,3.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.400000e-01,1.800000e+01,1.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.550000e-01,2.700000e+01,2.629835e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,9.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.050000e-01,1.500000e+01,9.861119e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.550000e-01,1.500000e+01,4.303473e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.450000e-01,1.200000e+01,8.238740e-12,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.900000e-01,2.700000e+01,1.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.100000e-01,2.100000e+01,3.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.050000e-01,1.800000e+01,3.160335e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.600000e-01,2.400000e+01,4.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.650000e-01,1.200000e+01,2.374268e-09,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.800000e-01,1.200000e+01,4.589982e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,5.000000e-01,2.700000e+01,4.901351e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.100000e-01,3.000000e+01,5.808665e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,7.000000e-02,6.000000e+00,5.912772e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.050000e-01,1.500000e+01,9.438624e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.000000e-01,2.400000e+01,7.224375e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.900000e-01,3.000000e+00,6.297666e-41,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.400000e-01,2.400000e+01,9.348715e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.200000e-01,3.000000e+01,4.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.050000e-01,9.000000e+00,2.515148e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.850000e-01,3.000000e+01,9.999906e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.850000e-01,2.700000e+01,6.919792e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.050000e-01,3.000000e+01,9.999810e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.450000e-01,1.800000e+01,4.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.900000e-01,2.700000e+01,9.999107e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.450000e-01,6.000000e+00,1.681163e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.550000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.750000e-01,3.000000e+00,3.795282e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.350000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.250000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.500000e-02,1.200000e+01,9.973331e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.250000e-01,1.200000e+01,2.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.400000e-01,6.000000e+00,1.547186e-11,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.150000e-01,6.000000e+00,8.686483e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.000000e-02,3.000000e+01,8.442677e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.350000e-01,3.000000e+00,3.644124e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.550000e-01,6.000000e+00,1.438725e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.350000e-01,3.000000e+00,-4.719452e-51,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.800000e-01,6.000000e+00,3.352225e-08,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.150000e-01,2.400000e+01,5.477626e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.500000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.300000e-01,6.000000e+00,2.360521e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.000000e-02,9.000000e+00,7.198087e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.250000e-01,1.500000e+01,6.690388e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.450000e-01,2.400000e+01,2.420387e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.000000e-02,6.000000e+00,9.305595e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,9.000000e-02,6.000000e+00,9.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.150000e-01,3.000000e+00,-1.144749e-26,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.850000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.150000e-01,1.500000e+01,3.150000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.950000e-01,3.000000e+00,-2.287310e-89,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.500000e-02,6.000000e+00,8.312967e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.350000e-01,3.000000e+00,2.107616e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,3.350000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.650000e-01,6.000000e+00,6.158743e-15,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.250000e-01,1.200000e+01,6.434135e-11,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.200000e-01,1.200000e+01,4.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,8.500000e-02,3.000000e+00,3.639714e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.350000e-01,1.800000e+01,3.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.150000e-01,2.700000e+01,8.533506e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,5.000000e-03,9.000000e+00,9.932002e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,9.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.400000e-01,3.000000e+01,1.847560e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.250000e-01,3.000000e+01,9.998994e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.950000e-01,6.000000e+00,4.170987e-17,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.350000e-01,2.100000e+01,4.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.500000e-02,6.000000e+00,9.496419e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.950000e-01,2.700000e+01,2.280316e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.850000e-01,2.700000e+01,9.976315e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,5.000000e-02,2.700000e+01,5.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.400000e-01,6.000000e+00,3.743176e-19,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.500000e-01,1.200000e+01,2.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,6.500000e-02,1.800000e+01,4.098465e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.200000e-01,9.000000e+00,6.775285e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.250000e-01,1.800000e+01,9.951528e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.300000e-01,1.800000e+01,1.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.800000e-01,2.700000e+01,9.466021e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.450000e-01,2.100000e+01,9.983579e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.200000e-01,1.200000e+01,1.127461e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.950000e-01,1.500000e+01,8.344960e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.450000e-01,3.000000e+00,2.892002e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.550000e-01,3.000000e+01,9.681444e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,0.000000e+00,2.700000e+01,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.850000e-01,2.400000e+01,9.990462e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.750000e-01,3.000000e+00,8.045514e-39,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.200000e-01,2.400000e+01,5.872082e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.500000e-01,1.500000e+01,1.301008e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.500000e-02,3.000000e+01,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.500000e-01,1.500000e+01,7.694268e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,2.350000e-01,3.000000e+01,9.999461e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.600000e-01,1.500000e+01,8.966191e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.850000e-01,2.100000e+01,1.850000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.650000e-01,2.400000e+01,3.648905e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.200000e-01,1.800000e+01,6.481802e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,6.000000e-02,1.500000e+01,9.964340e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.700000e-01,2.400000e+01,8.609088e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.350000e-01,6.000000e+00,6.617925e-13,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.150000e-01,1.800000e+01,1.449005e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,5.500000e-02,3.000000e+00,1.301423e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.900000e-01,6.000000e+00,7.942900e-25,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.750000e-01,1.200000e+01,2.116284e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.650000e-01,9.000000e+00,2.064327e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.900000e-01,9.000000e+00,6.453588e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.300000e-01,2.700000e+01,9.999615e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.600000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.850000e-01,2.100000e+01,8.766081e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.650000e-01,2.700000e+01,7.547764e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.550000e-01,6.000000e+00,1.550000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.150000e-01,2.700000e+01,9.997857e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,1.450000e-01,2.400000e+01,1.114270e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.500000e-02,2.400000e+01,9.999990e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.450000e-01,2.400000e+01,3.894863e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,9.000000e-02,3.000000e+01,9.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.950000e-01,1.200000e+01,4.421591e-14,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.700000e-01,1.800000e+01,1.256205e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.250000e-01,3.000000e+01,4.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.850000e-01,9.000000e+00,1.012697e-11,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.350000e-01,1.200000e+01,3.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,5.000000e-02,1.200000e+01,9.874488e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.600000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.950000e-01,2.400000e+01,2.950000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,8.500000e-02,3.000000e+00,1.781936e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.550000e-01,9.000000e+00,3.229195e-10,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.200000e-01,9.000000e+00,1.891799e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.900000e-01,3.000000e+00,7.557758e-17,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.250000e-01,6.000000e+00,1.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.500000e-01,2.700000e+01,1.205235e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.000000e-02,2.700000e+01,9.999997e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.300000e-01,3.000000e+01,9.999927e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,5.000000e-01,2.100000e+01,2.372935e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.400000e-01,2.700000e+01,9.991827e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.200000e-01,1.500000e+01,9.569929e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.500000e-01,1.500000e+01,4.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.500000e-01,1.800000e+01,5.730441e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.850000e-01,3.000000e+00,4.259783e-16,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.200000e-01,3.000000e+00,2.439507e-32,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.000000e-01,3.000000e+01,9.999996e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.100000e-01,2.400000e+01,3.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,4.100000e-01,1.200000e+01,4.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.000000e-01,1.800000e+01,1.980693e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.350000e-01,9.000000e+00,4.638249e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.800000e-01,1.200000e+01,2.316370e-10,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.000000e-01,1.200000e+01,9.411378e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.050000e-01,3.000000e+00,4.061241e-18,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.450000e-01,1.800000e+01,1.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,5.000000e-03,1.800000e+01,9.494445e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.800000e-01,1.500000e+01,6.034653e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,3.900000e-01,3.000000e+01,9.915012e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.300000e-01,2.700000e+01,1.732391e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.950000e-01,2.400000e+01,9.744974e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.900000e-01,1.200000e+01,4.123759e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,5.000000e-01,9.000000e+00,3.940725e-18,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.550000e-01,2.700000e+01,9.987657e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.250000e-01,2.100000e+01,1.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.900000e-01,2.400000e+01,9.828202e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.850000e-01,3.000000e+00,5.888949e-17,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.550000e-01,1.800000e+01,9.886113e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.000000e-02,1.500000e+01,2.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.700000e-01,2.400000e+01,2.752192e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.450000e-01,9.000000e+00,1.259623e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,9.000000e-02,3.000000e+00,2.420069e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,6.000000e-02,2.400000e+01,6.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,9.500000e-02,3.000000e+01,9.999973e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.000000e-01,1.200000e+01,1.941845e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.600000e-01,3.000000e+01,2.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.350000e-01,2.100000e+01,5.853353e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.000000e-01,1.800000e+01,9.976485e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.100000e-01,3.000000e+01,4.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.000000e-02,9.000000e+00,4.731670e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.150000e-01,1.500000e+01,2.869329e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.900000e-01,2.700000e+01,9.276940e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.400000e-01,3.000000e+00,-3.689495e-52,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.500000e-02,9.000000e+00,7.878982e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,6.000000e-02,3.000000e+00,9.871192e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.400000e-01,1.800000e+01,2.835517e-08,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.650000e-01,3.000000e+00,1.736891e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.000000e-02,2.400000e+01,9.999860e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,3.450000e-01,1.200000e+01,3.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.100000e-01,2.100000e+01,1.376866e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,2.750000e-01,9.000000e+00,1.152648e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.700000e-01,3.000000e+00,1.205143e-14,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.200000e-01,9.000000e+00,2.342877e-11,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,9.500000e-02,2.700000e+01,9.999973e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.600000e-01,2.700000e+01,4.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.050000e-01,2.700000e+01,1.609022e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
